"Genus_species";"Class";"Familly";"Genus";"Species";"Authority";"AphiaID";"Worms_url";"Fishbase_url";"English_name";"French_name";"nom_francais";"Comorian_name";"picture1_Fishbase";"picture2_Fishbase";"picture3_Fishbase";"picture4_Fishbase";"photos";"photos_origin";"Location_recorded";"Location_uncertainties";"Ref_location";"description";"Reef_associated";"Reef_associated_ref";"Size";"Size_ref";"Mobility";"Mobility_ref";"Activity";"Activity_ref";"Schooling";"Schooling_ref";"Position";"Position_ref";"Diet";"Diet_ref";"Diet_Fishbase";"Food.names_Fishbase";"Trophic.level_Fishbase";"BodyShape_Fishbase";"swimtype_Fishbase";"CommonLength_Fishbase";"Length_Fishbase";"MaxLengthTL_Fishbase";"TLObserved_Fishbase";"Weight_Fishbase";"LongevityWild_Fishbase";"AgeMax_Fishbase";"Vulnerability_Fishbase";"a";"b";"a.b_ref";"K";"K_ref";"DepthMin_Fishbase";"DepthMax_Fishbase";"TempPrefMin_Fishbase";"TempPrefMean_Fishbase";"TempPrefMax_Fishbase"
"591";"Pomacentrus_trilineatus";"Actinopterygii";"Pomacentridae";"Pomacentrus";"trilineatus";"Cuvier, 1830";212995;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212995";"https://www.fishbase.us/summary/Pomacentrus-trilineatus.html";"Threeline damsel";"NA";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Potri_j0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Potri_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Potri_u6.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Potri_u7.jpg";"580,579";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"7.1-15cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"sedentary";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"benthic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"omnivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"plants/other_plants/benthic_algae_or_weeds_:_1;zooplankton/other_plank._invertebrates/other_plank._invertebrates_:_1";"unspecified_algae ; unspecified_zooplankton";2.64;"short and / or deep";"oscillation of median or pectoral fins";NA;10;10;0;NA;NA;NA;18.58;0.0229087;2.99;NA;0.75;NA;0;4;25.5;28.4;29.2
"592";"Pomachromis_richardsoni";"Actinopterygii";"Pomacentridae";"Pomachromis";"richardsoni";"Snyder, 1909";218844;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=218844";"https://www.fishbase.se/summary/Pomachromis-richardsoni.html";"Richardson's damsel";"NA";"Demoiselle de richardson";"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Poric_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Poric_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Poric_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Poric_u3.jpg";"581";"collected_internet";"Maybe_Mayotte";"to_be_verified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";2.96;"fusiform / normal";"oscillation of median or pectoral fins";NA;6;7.32;0;NA;NA;NA;13.79;0.0147911;2.99;NA;1;NA;5;25;25.9;26.6;27.8
"593";"Pomadasys_commersonnii";"Actinopterygii";"Haemulidae";"Pomadasys";"commersonnii";NA;218563;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=218563";"https://www.fishbase.us/summary/Pomadasys-commersonnii.html";"Smallspotted grunt";NA;NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pocom_u3.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pocom_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pocom_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pocom_u0.gif";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"50.1-80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"both_diurnal_and_nocturnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"benthic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"invertivorous-targeting-mobile-invertebrate";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"zoobenthos/mollusks/bivalves_:_1;zoobenthos/benth._crust./other_benth._crustaceans_:_1;zoobenthos/worms/polychaetes_:_1";"unidentified";3.53;"fusiform / normal";"NA";NA;80;80;0;NA;NA;13.12;34.02;0.0194984;2.94;NA;0.28;NA;0;50;22;26.8;27.9
"594";"Pomadasys_maculatus";"Actinopterygii";"Haemulidae";"Pomadasys";"maculatus";"Bloch, 1793";218568;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=218568";"https://www.fishbase.us/summary/Pomadasys-maculatus.html";"Saddle grunt";"Grondeur selle";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pomac_um.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pomac_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pomac_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pomac_u6.jpg";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"50.1-80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_between_reefs";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"both_diurnal_and_nocturnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"benthic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"invertivorous-targeting-mobile-invertebrate";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"nekton/finfish/bony_fish_:_1;zoobenthos/benth._crust./crabs_:_1";"unspecified_finfishes ; unspecified_crabs";4.04;"fusiform / normal";"NA";30;59.3;59.3;0;3200;NA;4.72;52.02;0.0177828;2.92;NA;0.16;NA;20;110;23.4;27.4;28.6
"595";"Pomadasys_multimaculatus";"Actinopterygii";"Haemulidae";"Pomadasys";"multimaculatus";"Playfair, 1867";401886;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=401886";"https://www.fishbase.us/summary/Pomadasys-multimaculatus.html";"Cock grunter";"Grondeur coq";NA;"NA";"https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/300px-No_image_available.svg.png";"https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/300px-No_image_available.svg.png";"http://www.fishbase.org/images/thumbnails/jpg/tn_Pomul_u3.gif";"NA";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NA";3.59;"fusiform / normal";"NA";60;76;76;0;NA;NA;NA;55.67;0.018197;2.98;NA;0.15;NA;20;50;24.3;26.5;28.2
"596";"Priacanthus_hamrur";"Actinopterygii";"Priacanthidae";"Priacanthus";"hamrur";NA;218360;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=218360";"https://www.fishbase.us/summary/Priacanthus-hamrur.html";"Moontail bullseye";"Beauclaire miroir";"Beauclair lanterne";"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prham_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prham_ua.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prham_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prham_ub.jpg";"682,466,463";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"30.1-50cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_within_a_reef";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"nocturnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"bentho-pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"invertivorous-targeting-mobile-invertebrate";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"nekton/finfish/bony_fish_:_1;zoobenthos/benth._crust./other_benth._crustaceans_:_1;zoobenthos/other_benth._invertebrates/other_benth._invertebrates_:_1";"unspecified_finfishes ; unspecified_crustaceans ; unspecified_small_invertebrates";3.64;"short and / or deep";"NA";40;45;45;0;NA;NA;4.81;24.42;0.0177828;2.88;NA;0.61;NA;8;250;19.1;26.2;28.2
"597";"Prionace_glauca";"Elasmobranchii";"Carcharhinidae";"Prionace";"glauca";"Linnaeus, 1758";105801;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=105801";"https://www.fishbase.us/summary/Prionace-glauca.html";"Blue shark";"Requin bleu";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prgla_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prgla_j2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prgla_j3.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prgla_j1.jpg";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"nekton/cephalopods/squids_or_cuttlefish_:_39;nekton/finfish/bony_fish_:_28;zoobenthos/benth._crust./shrimps_or_prawns_:_4;others/birds/other_birds_:_3;zoobenthos/mollusks/octopi_:_3;plants/other_plants/benthic_algae_or_weeds_:_2;zoobenthos/sponges_or_tuni";"unidentified ; Anotopterus_pharao ; Brama_brama ; Thyrsites_atun ; lanternfish ; Oncorhynchus_sp. ; Cololabis_saira ; Hymenodora_sp. ; Salpa_fusiformis ; lancetfish ; needlefish ; tuna ; jacks ; remoras ; unspecified_squids ; unspecified_finfishes ; unspe";4.35;"fusiform / normal";"movements of body and/or caudal fin";335;400;400;0;205930;20;22.8;76.5;0.00467735;3.11;NA;0.13;NA;1;1000;5.9;14.8;25.2
"598";"Pristiapogon_exostigma";"Actinopterygii";"Apogonidae";"Pristiapogon";"exostigma";"Jordan & Starks, 1906";712695;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=712695";"https://www.fishbase.us/summary/Pristiapogon-exostigma.html";"Eyeshadow cardinalfish";"NA";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apexo_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apexo_u5.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apexo_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apexo_u1.jpg";NA;"collected_internet";"Mayotte";"Identification_unsure";"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"7.1-15cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"sedentary";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"nocturnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"20_50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"bentho-pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"invertivorous-targeting-mobile-invertebrate";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"zoobenthos/benth._crust./shrimps_or_prawns_:_3;nekton/finfish/bony_fish_:_2;zoobenthos/benth._crust./crabs_:_2;zoobenthos/worms/polychaetes_:_2;zoobenthos/benth._crust./stomatopods_:_1";"Eviota_sp. ; unidentified ; Brachyuran_adults ; unidentified_penaeid ; unidentified_sergestid ; unidentified_polychaete ; unidentified_fish ; Caridea ; unidentified_stomatopod";3.72;"elongated";"NA";NA;12;12;0;NA;NA;NA;11.53;0.00870964;3.17;NA;1.23;NA;3;40;25.3;27.8;29
"599";"Pristiapogon_fraenatus";"Actinopterygii";"Apogonidae";"Pristiapogon";"fraenatus";"Valenciennes, 1832";209369;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=209369";"https://www.fishbase.us/summary/Pristiapogon-fraenatus.html";"Bridled cardinalfish";"Bengali";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apfra_u8.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apfra_u6.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apfra_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apfra_u3.jpg";"308";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"zoobenthos/benth._crust./other_benth._crustaceans_:_1";"unspecified_crustaceans";3.5;"short and / or deep";"NA";NA;11;11;0;NA;NA;NA;10.53;0.0125893;3.05;NA;1.33;NA;3;50;24.9;27.6;29.1
"600";"Pristiapogon_kallopterus";"Actinopterygii";"Apogonidae";"Pristiapogon";"kallopterus";"Bleeker, 1856";712696;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=712696";"https://www.fishbase.us/summary/Pristiapogon-kallopterus.html";"Iridescent cardinalfish";NA;NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prkal_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apkal_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apkal_u5.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Apkal_u1.jpg";"307";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"zoobenthos/benth._crust./crabs_:_1;zoobenthos/mollusks/gastropods_:_1;zoobenthos/benth._crust./isopods_:_1;nekton/finfish/other_finfish_:_1;zoobenthos/benth._crust./ostracods_:_1;zooplankton/plank._crust./plank._copepods_:_1;zoobenthos/benth._crust./shrim";"unidentified ; Alpheus_sp. ; Cerithium_sp.";3.6;"short and / or deep";"NA";NA;15.5;15.5;0;NA;NA;NA;14.21;0.0131826;3.12;NA;0.97;NA;3;158;23.9;27.5;28.9
"601";"Pristigenys_niphonia";"Actinopterygii";"Priacanthidae";"Pristigenys";"niphonia";"Cuvier, 1829";218366;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=218366";"https://www.fishbase.us/summary/Pristigenys-niphonia.html";"Japanese bigeye";"Beau-clair du large";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prnip_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prnip_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prnip_j0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prnip_u0.gif";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"15.1-30cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_within_a_reef";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"both_diurnal_and_nocturnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"bentho-pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"piscivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";NA;"NA";3.9;"short and / or deep";"NA";NA;27.4;33.43;0;NA;NA;NA;23.49;0.0223872;2.94;NA;0.67;NA;1;250;20.8;27.6;28.9
"602";"Pristipomoides_argyrogrammicus";"Actinopterygii";"Lutjanidae";"Pristipomoides";"argyrogrammicus";"Valenciennes, 1832";218510;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=218510";"https://www.fishbase.us/summary/Pristipomoides-argyrogrammicus.html";"Ornate jobfish";"Cerf-volant";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prarg_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prarg_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prarg_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prarg_u0.gif";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"zoobenthos/benth._crust./other_benth._crustaceans_:_1;nekton/finfish/other_finfish_:_1;nekton/cephalopods/squids_or_cuttlefish_:_1";"unidentified";4.18;"fusiform / normal";"NA";25;40;48.8;0;NA;NA;6;28.28;0.0147911;3;NA;0.31;NA;70;350;15.2;20.4;26.2
"603";"Pristipomoides_filamentosus";"Actinopterygii";"Lutjanidae";"Pristipomoides";"filamentosus";"Valenciennes, 1830";218511;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=218511";"https://www.fishbase.us/summary/Pristipomoides-filamentosus.html";"Crimson jobfish";"Vivaneau blanc";NA;"Fimanyo";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prfil_u4.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prfil_u5.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prfil_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prfil_u0.jpg";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"zoobenthos/sponges_or_tunicates/ascidians_:_2;zoobenthos/benth._crust./amphipods_:_1;zoobenthos/benth._crust./crabs_:_1;zoobenthos/echinoderms/other_echinoderms_:_1;nekton/finfish/other_finfish_:_1;zooplankton/other_plank._invertebrates/other_plank._inver";"unidentified ; salps";4.19;"elongated";"NA";50;100;100;0;8154;44;44;43.22;0.0138038;2.93;NA;0.23;NA;40;400;12.2;15;22.6
"604";"Pristipomoides_zonatus";"Actinopterygii";"Lutjanidae";"Pristipomoides";"zonatus";"Valenciennes, 1830";218514;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=218514";"https://www.fishbase.us/summary/Pristipomoides-zonatus.html";"Oblique-banded snapper";"Colas bagnard";"Colas bagnard";"N'Tsantale";"http://www.fishbase.org/images/thumbnails/jpg/tn_Przon_u2.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Przon_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Przon_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Przon_u0.gif";"521";"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"50.1-80cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"mobile_within_a_reef";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"3_20_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"invertivorous-targeting-mobile-invertebrate";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"zoobenthos/sponges_or_tunicates/ascidians_:_1;zoobenthos/benth._crust./crabs_:_1;nekton/finfish/other_finfish_:_1;zoobenthos/benth._crust./shrimps_or_prawns_:_1;nekton/cephalopods/squids_or_cuttlefish_:_1";"unidentified";3.94;"fusiform / normal";"NA";35;57.5;63.82;0;1812;NA;13;42.14;0.0134896;2.94;NA;0.3;NA;70;300;12.3;16.9;23
"605";"Pristotis_obtusirostris";"Actinopterygii";"Pomacentridae";"Pristotis";"obtusirostris";NA;277180;"http://www.marinespecies.org/aphia.php?p=taxdetails&id=277180";"https://www.fishbase.us/summary/Pristotis-obtusirostris.html";"Gulf damselfish";"NA";NA;"NA";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prjer_u1.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prjer_u3.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prjer_u0.jpg";"http://www.fishbase.org/images/thumbnails/jpg/tn_Prjer_u2.jpg";NA;"collected_internet";"Mayotte";NA;"Wickel et al 2014";NA;"yes";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"7.1-15cm";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"sedentary";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"diurnal";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";">50_individuals";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"bentho-pelagic";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"planktivorous";"GASPAR project url : https://www.fondationbiodiversite.fr/en/the-frb-in-action/programs-and-projects/le-cesab/gaspar/";"plants/other_plants/benthic_algae_or_weeds_:_1;nekton/finfish/bony_fish_:_1;zooplankton/fish_(early_stages)/fish_eggs_or_larvae_:_1;zooplankton/other_plank._invertebrates/other_plank._invertebrates_:_1;zoobenthos/benth._crust./shrimps_or_prawns_:_1";"unspecified_zooplankton ; unspecified_algae ; Penaeus_spp. ; Stolephorus_spp. ; unidentified_fish_larvae";3.45;"fusiform / normal";"oscillation of median or pectoral fins";NA;14;14;0;NA;NA;3.72;16.54;0.0154882;2.98;NA;0.8;NA;2;80;24.3;27.8;29
